brand,colour,avg_rating
here&now,white,4.102841678
tokyo talkies,navy blue,4.367961935
sassafras,navy blue,4.273417722
fablestreet,grey,4.588235294
roadster,blue,4.494117647
lill,burgundy,4.4
urbanic,grey,4.818181818
campus sutra,black,3.971590909
studio rasa,gold,3.125
stylee lifestyle,navy blue,3.738970588
street 9,red,4.352941176
max,black,4.176470588
mitera,blue,4
hypernation,black,3.848484848
zink london,pink,3.91093011
v&m,maroon,3.973375372
bitiya by bhama,peach,4.035820634
dupatta bazaar,beige,4.098265896
mango,olive,3.827586207
shae by sassafras,white,4.423076923
suta,blue,4.567901235
mango,black,3.9375
sztori,yellow,4.555555556
mango,black,4.416666667
shaftesbury london,navy blue,4.277777778
athena,orange,4.138888889
wisstler,rust,4
biba,pink,3.8125
athena,black,3.625
amirtha fashion,gold,3.403409091
ahalyaa,black,3.181818182
rosaline by zivame,blue,3.34769697
urbanic,white,3.513575758
bostreet,blue,3.679454545
vishudh,green,3.845333333
sassafras,blue,4.237966102
roadster,blue,4.486842105
libas,navy blue,4.540229885
safaa,cream,4.33319472
roadster,blue,4.126159555
rangmanch by pantaloons,gold,4.366666667
h&m,beige,3.75
tokyo talkies,black,4.545454545
vishudh,maroon,4.5
rustorange,mustard,4.208955224
berrylush,red,4.5
melange by lifestyle,pink,4.386078431
bostreet,white,4.272156863
here&now,green,4.158235294
urbanic,multi,4.044313725
melange by lifestyle,white,3.930392157
belle fille,maroon,3.816470588
her by invictus,white,4.19
street 9,pink,4.435714286
sassafras,blue,4.184375
weavers villa,beige,4.25
tokyo talkies,red,4.51689612
house of pataudi,beige,3.857142857
marks & spencer,grey,4.609375
purple state,black,3.6
the souled store,green,3.793421053
varanga,lavender,3.986842105
all about you,navy blue,4.238095238
franclo,black,4.031746032
soch,green,3.825396825
heart up my sleeves,pink,3.619047619
mango,white,3.412698413
elora,green,3.206349206
mf,navy blue,3
ira soleil,black,4.206382979
dressberry,green,4.420512821
kipek,white,4.65
here&now,green,4.10619469
urbanic,blue,3.06
ethnovogue,pink,4.4
roadster,green,4.777777778
van heusen woman,yellow,4.603174603
rute,white,4.428571429
patrorna,rose,4.607142857
h&m,beige,4.785714286
sirikit,black,4.596709471
sanwara,white,4.407704655
melange by lifestyle,off white,4.21869984
h&m,blue,4.029695024
sangria,turquoise blue,3.840690209
her by invictus,black,3.651685393
varanga,yellow,3.839607084
studio rasa,beige,3.814159292
desi weavess,off white,3
the dry state,purple,4.192771084
mast & harbour,grey melange,4.316831683
zink london,blue,4.727272727
dupatta bazaar,silver,4.666666667
kassually,black,3.720588235
tokyo talkies,white,4.241935484
rajgranth,orange,3.911290323
zalora work,green,3.580645161
white fire,blue,3.25
bostreet,black,3.398410596
bostreet,black,3.546821192
hive91,brown,3.695231788
zainab chottani,black,3.843642384
shae by sassafras,teal,3.99205298
juniper,black,3.71875
fablestreet,beige,4.322580645
weavers villa,black,4.432432432
suta,gold,4.808510638
campus sutra,beige,3.041666667
fabric fitoor,pink,4.133333333
dolce crudo,black,4.103448276
h&m,white,4.50617284
vero moda,blue,4.435487776
biba,blue,4.364802711
sassafras,sea green,4.294117647
vishudh,black,4.064935065
camey,white,4.333333333
patrorna,fuchsia,4.286202186
rang gali,maroon,4.239071038
mitera,blue,4.191939891
zastraa,black,4.144808743
harpa,pink,3.792478173
campus sutra,black,4.014925373
roadster,blue,4.211031175
dressberry,blue,4.392370572
aurelia,blue,4.205980066
anubhutee,maroon,4.125
veni vidi vici,maroon,3.647058824
stylee lifestyle,black,3.75
indo era,green,4.227906977
mitera,red,4.065789474
style quotient,silver,4.25
anouk,maroon,4.217328311
emeros,navy blue,4.184656621
doriya,brown,4.151984932
alaya by stage3,black,4.119313242
marks & spencer,white,4.086641553
sassafras,brown,4.053969863
tokyo talkies,grey,4.021298174
inddus,magenta,4.375471698
juniper,mustard,3.927835052
popnetic,black,4.170886076
nayo,mustard,4.250972763
janasya,blue,3.984496124
harvard,black,2.8
lill,maroon,5
max,orange,4.917763582
h&m,black,4.835527165
mango,black,4.753290747
readiprint fashions,purple,4.67105433
readiprint fashions,cream,4.588817912
styli,burgundy,4.506581495
heart up my sleeves,white,4.424345077
fablestreet,navy blue,4.34210866
vishudh,white,4.259872242
dupatta bazaar,off white,4.084745763
kassually,black,4.530120482
panchhi,red,4.363636364
harpa,mustard,4.226744186
roadster,black,4.462025316
qurvii,white,3.285714286
fabindia,pink,3.726969293
saree mall,green,4.168224299
woods,blue,4.223260644
dream of glory inc,brown,4.278296988
mango,pink,4.333333333
soch,green,4.346926714
kassually,mustard,4.360520094
v&m,olive,4.374113475
american eagle outfitters,blue,4.387706856
allen solly woman,black,4.401300236
pluss,burgundy,4.414893617
uptownie lite,black,4.169712794
american eagle outfitters,black,4.230979658
tokyo talkies,white,4.292246521
my little lambs,pink,4.3125
dolce crudo,blue,4.345238095
and,red,4.364284367
zola,white,4.383330638
kalini,teal,4.40237691
siril,green,3.79245283
mango,black,4.142857143
kassually,blue,4.18276644
bostreet,multi,4.222675737
saadgi,teal,4.262585034
h&m,purple,4.302494331
soch,pink,4.342403628
h&m,black,4.382312925
style quotient,mustard,4.422222222
sassafras,black,4.090909091
bhama couture,navy blue,4.083333333
clora creation,yellow,4.2
salwar studio,gold,3.946524064
neudis,black,4.304812834
harvard,sea green,4.328125
stylum,pink,3.781407035
ether,blue,3.962132089
kook n keech disney,red,4.142857143
quiero,red,4.727272727
harpa,pink,3.785714286
fashion basket,beige,3.831580856
stylee lifestyle,peach,3.877447426
forever 21,brown,3.923313996
aturabi,green,3.969180566
max,peach,4.015047136
sangria,pink,4.060913706
puma,grey,4.315789474
shae by sassafras,burgundy,4.301020408
safaa,white,4.534013605
sangria,black,4.767006803
allen solly woman,navy blue,5
sangria,mustard,4.692307692
levis,blue,4.512820512
soundarya,pink,4.333333333
ruhaans,black,4.666666666
mango,beige,5
jc collection,black,4.907335907
mirchi fashion,purple,4.814671815
h&m,grey,4.722007722
h&m,beige,4.629343629
h&m,black,4.536679536
ayaany,blue,4.444015444
sassafras,mustard,4.351351351
inddus,red,4.1213263
clora creation,red,3.826086957
antheaa,rust,4.026548673
safaa,white,4.263274337
flying machine,blue,4.5
shopgarb,red,3.76744186
zink london,blue,3.940199335
mango,coral,4.112956811
puma,pink,4.285714286
vero moda,blue,4.253968254
berrylush,blue,4.222222222
vishudh,pink,4.555555556
sangria,red,3
mango,yellow,4
albion,blue,4.124565624
bostreet,black,4.249131248
street 9,grey,4.373696872
saadgi,white,4.19047619
uptownie lite,black,4.5
mitera,navy blue,4.376226827
divastri,mustard,4.063492063
indya,pink,4.608695652
indo era,off white,4.2
h&m,beige,4.333333333
mast & harbour,navy blue,4.035714286
sera,burgundy,4.090909091
dressberry,pink,3.74
vero moda,lime green,3.917575758
readiprint fashions,black,4.095151515
tokyo talkies,blue,4.272727273
patrorna,cream,3.936363637
forever new,navy blue,3.6
urbanic,green,3.75
rajnandini,rust,3.9
kalt,beige,4.476190476
karigari,pink,4.205882353
anayna,blue,4.571573604
tokyo talkies,yellow,4.392330383
rare,mustard,3.46875
furryflair,pink,4.37704918
urbanic,black,3.5
tikhi imli,blue,4.055555556
style quotient,purple,4.411764706
h&m,white,4.848484848
mango,pink,3.8
patrorna,blue,3.862713675
paralians,blue,3.92542735
arteastri,grey,3.988141026
nifty,navy blue,4.050854701
broadstar,pink,4.113568376
just wow,pink,4.176282051
h&m,black,4.373534338
roadster,navy blue,4.117647059
roadster,olive,4.333333333
rute,grey,4.333333333
vero moda,pink,4.846153846
h&m,grey,4.066666667
siril,green,4.037037037
jc collection,white,4.14962963
indo era,orange,4.262222222
inddus,yellow,4.374814815
patrorna,blue,4.487407407
biba,mustard,4.6
forever 21,coral,4.463673469
saree mall,yellow,4.327346939
melange by lifestyle,blue,4.191020408
bossini,purple,4.054693878
clorals,black,3.918367347
sassafras,mauve,4.15625
bhama couture,yellow,3.677419355
espresso,black,4.31147541
roadster,blue,4.351389879
suta,multi,4.391304348
w,pink,3.538461538
sugr,grey,4.6
anouk,charcoal,4.571428571
femme luxe,beige,4.5
forever 21,black,4.428571429
patrorna,sea green,4.375661117
guess,blue,4.322750806
ethnic yard,turquoise blue,4.269840494
fashionuma,blue,4.216930182
vero moda,black,4.16401987
h&m,blue,4.111109559
pluss,sea green,4.058199247
zastraa,grey,3.764935065
roadster,olive,4.310541311
tokyo talkies,blue,4.36846543
ethnic junction,white,4.184232715
campus sutra,pink,4
hrx by hrithik roshan,olive,4.105263158
sangria,pink,4.266917294
safaa,black,4.428571429
levis,grey,4.058823529
ayaany,teal,4.818181818
patrorna,green,4.735515981
lagashi,lavender,4.652850144
sangria,red,4.570184307
raassio,black,4.487518469
charu,maroon,4.404852632
ayaany,white,4.322186795
street 9,rose,4.239520958
bhama couture,navy blue,3.830188679
uptownie lite,maroon,4.333333333
rute,off white,3.727272727
her by invictus,pink,3.981122703
yufta,lavender,4.234972678
shae by sassafras,navy blue,4.646551724
mast & harbour,blue,3.65625
safaa,grey,3.970982143
orchid blues,beige,4.285714286
shopgarb,orange,3.875
h&m,grey,4.36
patrorna,sea green,4.23882353
mitera,purple,4.117647059
rareism,pink,4.124467178
dupatta bazaar,yellow,4.131287298
forever 21,black,4.138107417
hypernation,rust,4.144927536
high star,white,4.338902148
tokyo talkies,olive,4.383928571
and,beige,4.230769231
mango,pink,3.724137931
biba,pink,4.214285714
indya,purple,4.103174603
harvard,maroon,4.1
bitiya by bhama,white,4.15625
tokyo talkies,purple,4.408450704
soch,pink,4.016725352
sera,beige,3.625
house of pataudi,pink,4.692307692
indo era,pink,4.216216216
cot'n soft,blue,4.252108059
h&m,grey,4.287999903
creative kids,blue,4.323891746
sassafras,yellow,4.359783589
prakhya,pink,4.057703405
dupatta bazaar,white,4.133333333
here&now,pink,4.471698113
tokyo talkies,blue,3.975
biba,green,5
roadster,rose,4.571428572
yuris,pink,4.142857143
prakrti,black,4.2
tokyo talkies,white,2.511627907
zivame,pink,3.380813953
nautica,navy blue,4.25
molcha,blue,4.157608696
nirja fab,navy blue,4.065217391
mitera,green,3.972826087
styli,lavender,3.880434783
faballey,beige,3.788043478
sassafras,grey,3.695652174
jaipur kurti,navy blue,4.130530973
hypernation,olive,4.259259259
sassafras,blue,4.365580448
pashmoda,maroon,4.342857143
stylee lifestyle,yellow,4.233928572
sangria,lavender,4.125
h&m,black,4.166666667
kraus jeans,blue,4.4
soch,purple,3.9
mango,blue,3.4
de moza,teal,3.52
wisstler,green,3.64
klotthe,blue,3.76
sangria,green,3.88
montrez,grey,4
baisacrafts,blue,4.222222222
hypernation,navy blue,4.444444444
van heusen woman,red,3.956521739
sassafras,peach,4.140651801
harvard,pink,4.362068966
all about you,black,4
ada,pink,4.077981652
nayo,navy blue,4.155963303
mitera,grey,4.29787234
jockey,pink,4.476359338
w,pink,4.654846335
vero moda,blue,4.833333333
fashion basket,turquoise blue,3.176470588
la aimee,blue,3.430356798
saadgi,yellow,3.684243008
rang gali,navy blue,3.938129219
albion,pink,4.192015429
tokyo talkies,black,4.445901639
biba,maroon,4.307692308
panchhi,lime green,4.375
inweave,red,4.033333333
kassually,black,3.7
stylum,black,4.368421053
kalini,black,3.859259259
shae by sassafras,olive,4.447368421
mango,blue,4.523684211
kipek,charcoal,4.6
sassafras,blue,4.526315789
soch,yellow,4.482300912
dress my angel,red,4.438286035
styli,white,4.394271158
kalini,green,4.35025628
melange by lifestyle,maroon,4.306241403
v-mart,white,4.262226526
sassafras,peach,4.218211649
mast & harbour,charcoal,4.205298013
mast & harbour,grey melange,4
tikhi imli,navy blue,4.085714286
kid1,red,3.960150376
tokyo talkies,rose,3.834586466
indo era,blue,3.708333333
taavi,navy blue,3.75
get wrapped,black,3.777777778
biba,yellow,3.805555555
mast & harbour,orange,3.833333333
shaftesbury london,brown,2.75
250 designs,navy blue,2.97436407
rang gali,red,3.19872814
albion,blue,3.42309221
levis,blue,3.64745628
q-rious,blue,3.87182035
anouk,lime green,4.09618442
dupatta bazaar,orange,4.19047619
tissu,black,4.411764706
rajgranth,blue,4.02173913
ada,pink,4.13160987
harvard,navy blue,4.241480611
h&m,white,4.351351351
mango,navy blue,4.517241379
high star,black,4.131313131
sassafras,green,4.411764706
shaftesbury london,rose,4.261437909
trend arrest,black,4.111111111
h&m,black,4.677419355
berrylush,blue,4.2
ethnic yard,yellow,4.017878193
tag 7,yellow,3.835756385
vividartsy,pink,3.653634578
roadster,off white,3.47151277
meeranshi,green,4.086884339
bhama couture,maroon,3.475694444
street 9,black,4.020408163
roadster,navy blue,4.090909091
pashmoda,beige,4.212121212
juniper,teal,4.333333333
levis,blue,3.952380952
tokyo talkies,black,4.267605634
neudis,maroon,3.722222222
zalora work,blue,3.7984431
kassually,blue,3.874663978
iris,blue,3.950884856
albion,blue,4.027105735
sangria,black,4.103326613
charukriti,white,4.179547491
parchhai,blue,4.255768369
taavi,navy blue,4.331989247
berrylush,black,4.409395973
mango,grey,4
rute,black,3.307692308
roadster,charcoal,4.538461538
studio rasa,gold,4.074626866
anouk,green,4.026315789
urbanic,grey,3.991179873
khushal k,green,3.956043956
chkokko,beige,4.002098596
saadgi,sea green,4.048153236
doriya,blue,4.094207875
fabpixel,white,4.140262515
trendyol,blue,4.186317155
sassafras,white,4.232371795
h&m,beige,4.278426434
biba,grey,4.324481074
mitera,pink,4.370535714
inweave,blue,4.242424242
inddus,green,3.777777778
sassafras,pink,4.283018868
all about you,navy blue,3.962962963
shae by sassafras,maroon,4.475
missguided,peach,2.75
h&m,beige,5
taavi,off white,4.75
quiero,pink,4.5
libas,green,4.35
puma,pink,4.566666667
doriya,green,4.783333333
allen solly woman,blue,5
h&m,multi,3.5
fashion you,blue,3.761758691
hill street,black,4.023517383
carlton london,sea green,4.285276074
sassafras,blue,4.165137615
anouk,pink,3.869565217
studio rasa,black,3.633333333
rute,beige,3.713218391
tokyo talkies,cream,3.793103448
saka designs,red,4.555555556
allen solly woman,grey,4.259920635
mokshi,green,3.964285714
bharatsthali,blue,4.176190476
rareism,off white,4.388095238
mitera,brown,4.6
femme luxe,beige,1
saadgi,fluorescent green,1.582993197
rareism,blue,2.165986394
mango,lavender,2.748979592
bostreet,brown,3.331972789
roadster fast and furious,charcoal,3.914965986
bownbee,red,3.769230769
mango,yellow,4
anouk,purple,4.1875
only,olive,4.384615385
house of pataudi,maroon,4.271062271
shaily,taupe,4.157509158
roadster,off white,4.043956044
kassually,navy blue,4.021978022
sassafras,beige,4
h&m,white,4
silk land,pink,4.230769231
berrylush,black,4.285714286
albion,blue,4.228571429
campus sutra,lavender,4.171428572
vishudh,black,4.114285714
styli,white,4.057142857
karmic vision,blue,4
tokyo talkies,olive,4.515625
roadster,blue,4.666666667
global desi,pink,4.598039216
vero moda,black,4.529411765
shaye,cream,4.246268657
all about you,navy blue,4.366666667
levis,black,3.9
yash gallery,beige,3.736842105
rangmanch by pantaloons,gold,4.909090909
h&m,blue,4.618006993
biba,mustard,4.326923077
wisstler,white,4.372435898
albion,peach,4.417948718
ethnic yard,beige,4.463461539
fashionuma,blue,4.508974359
freakins,black,4.55448718
roadster,pink,4.6
shae by sassafras,peach,4.14893617
house of pataudi,burgundy,4.41
mango,pink,4.220625
sangria,pink,4.03125
looknbook art,purple,3.705882353
shaftesbury london,maroon,3.911764706
tokyo talkies,blue,4.117647059
dupatta bazaar,gold,4
athena,black,4.226190476
stylee lifestyle,turquoise blue,4.452380953
mast & harbour,pink,4.678571429
soch,black,4.472619048
libas,red,4.266666667
albion,pink,4.221304348
na-kd,black,4.175942029
stylestone,black,4.13057971
her by invictus,black,4.085217391
saadgi,red,3.444444444
sassafras,khaki,3.942386831
hypernation,yellow,4.888888889
anubhutee,green,4.070058997
bitiya by bhama,black,4.1
street 9,coral,3.906542056
broadstar,black,4.140468227
sassafras,maroon,3.915254237
the dry state,turquoise blue,3.666666667
taavi,blue,4.428571429
h&m,blue,4.321428572
safaa,orange,4.214285715
burger bae,lavender,4.107142857
sangria,teal,4
mango,blue,4.006445672
albion,pink,4.012891345
mitera,orange,4.019337017
clora creation,maroon,4.287234043
berrylush,peach,4.355871886
shubhkala,green,4.857142857
tokyo talkies,fuchsia,3.61038961
