brand,avg_rating
clorals,3.918367347
sassafras,4.15625
bhama couture,3.677419355
espresso,4.31147541
roadster,4.351389879
suta,4.391304348
w,3.538461538
sugr,4.6
anouk,4.571428571
femme luxe,4.5
forever 21,4.428571429
patrorna,4.375661117
guess,4.322750806
ethnic yard,4.269840494
fashionuma,4.216930182
vero moda,4.16401987
h&m,4.111109559
pluss,4.058199247
zastraa,3.764935065
roadster,4.310541311
tokyo talkies,4.36846543
ethnic junction,4.184232715
campus sutra,4
hrx by hrithik roshan,4.105263158
sangria,4.266917294
safaa,4.428571429
levis,4.058823529
ayaany,4.818181818
patrorna,4.735515981
lagashi,4.652850144
sangria,4.570184307
raassio,4.487518469
charu,4.404852632
ayaany,4.322186795
street 9,4.239520958
bhama couture,3.830188679
uptownie lite,4.333333333
rute,3.727272727
her by invictus,3.981122703
yufta,4.234972678
shae by sassafras,4.646551724
mast & harbour,3.65625
safaa,3.970982143
orchid blues,4.285714286
shopgarb,3.875
h&m,4.36
patrorna,4.23882353
mitera,4.117647059
rareism,4.124467178
dupatta bazaar,4.131287298
forever 21,4.138107417
hypernation,4.144927536
high star,4.338902148
tokyo talkies,4.383928571
and,4.230769231
mango,3.724137931
biba,4.214285714
indya,4.103174603
harvard,4.1
bitiya by bhama,4.15625
tokyo talkies,4.408450704
soch,4.016725352
sera,3.625
house of pataudi,4.692307692
indo era,4.216216216
cot'n soft,4.252108059
h&m,4.287999903
creative kids,4.323891746
sassafras,4.359783589
prakhya,4.057703405
dupatta bazaar,4.133333333
here&now,4.471698113
tokyo talkies,3.975
biba,5
roadster,4.571428572
yuris,4.142857143
prakrti,4.2
tokyo talkies,2.511627907
zivame,3.380813953
nautica,4.25
molcha,4.157608696
nirja fab,4.065217391
mitera,3.972826087
styli,3.880434783
faballey,3.788043478
sassafras,3.695652174
jaipur kurti,4.130530973
hypernation,4.259259259
sassafras,4.365580448
pashmoda,4.342857143
stylee lifestyle,4.233928572
sangria,4.125
h&m,4.166666667
kraus jeans,4.4
soch,3.9
mango,3.4
de moza,3.52
wisstler,3.64
klotthe,3.76
sangria,3.88
montrez,4
baisacrafts,4.222222222
hypernation,4.444444444
van heusen woman,3.956521739
sassafras,4.140651801
harvard,4.362068966
all about you,4
ada,4.077981652
nayo,4.155963303
mitera,4.29787234
jockey,4.476359338
w,4.654846335
vero moda,4.833333333
fashion basket,3.176470588
la aimee,3.430356798
saadgi,3.684243008
rang gali,3.938129219
albion,4.192015429
tokyo talkies,4.445901639
biba,4.307692308
panchhi,4.375
inweave,4.033333333
kassually,3.7
stylum,4.368421053
kalini,3.859259259
shae by sassafras,4.447368421
mango,4.523684211
kipek,4.6
sassafras,4.526315789
soch,4.482300912
dress my angel,4.438286035
styli,4.394271158
kalini,4.35025628
melange by lifestyle,4.306241403
v-mart,4.262226526
sassafras,4.218211649
mast & harbour,4.205298013
mast & harbour,4
tikhi imli,4.085714286
kid1,3.960150376
tokyo talkies,3.834586466
indo era,3.708333333
taavi,3.75
get wrapped,3.777777778
biba,3.805555555
mast & harbour,3.833333333
shaftesbury london,2.75
250 designs,2.97436407
rang gali,3.19872814
albion,3.42309221
levis,3.64745628
q-rious,3.87182035
anouk,4.09618442
dupatta bazaar,4.19047619
tissu,4.411764706
rajgranth,4.02173913
ada,4.13160987
harvard,4.241480611
h&m,4.351351351
mango,4.517241379
high star,4.131313131
sassafras,4.411764706
shaftesbury london,4.261437909
trend arrest,4.111111111
h&m,4.677419355
berrylush,4.2
ethnic yard,4.017878193
tag 7,3.835756385
vividartsy,3.653634578
roadster,3.47151277
meeranshi,4.086884339
bhama couture,3.475694444
street 9,4.020408163
roadster,4.090909091
pashmoda,4.212121212
juniper,4.333333333
levis,3.952380952
tokyo talkies,4.267605634
neudis,3.722222222
zalora work,3.7984431
kassually,3.874663978
iris,3.950884856
albion,4.027105735
sangria,4.103326613
charukriti,4.179547491
parchhai,4.255768369
taavi,4.331989247
berrylush,4.409395973
mango,4
rute,3.307692308
roadster,4.538461538
studio rasa,4.074626866
anouk,4.026315789
urbanic,3.991179873
khushal k,3.956043956
chkokko,4.002098596
saadgi,4.048153236
doriya,4.094207875
fabpixel,4.140262515
trendyol,4.186317155
sassafras,4.232371795
h&m,4.278426434
biba,4.324481074
mitera,4.370535714
inweave,4.242424242
inddus,3.777777778
sassafras,4.283018868
all about you,3.962962963
shae by sassafras,4.475
missguided,2.75
h&m,5
taavi,4.75
quiero,4.5
libas,4.35
puma,4.566666667
doriya,4.783333333
allen solly woman,5
h&m,3.5
fashion you,3.761758691
hill street,4.023517383
carlton london,4.285276074
sassafras,4.165137615
anouk,3.869565217
studio rasa,3.633333333
rute,3.713218391
tokyo talkies,3.793103448
saka designs,4.555555556
allen solly woman,4.259920635
mokshi,3.964285714
bharatsthali,4.176190476
rareism,4.388095238
mitera,4.6
femme luxe,1
saadgi,1.582993197
rareism,2.165986394
mango,2.748979592
bostreet,3.331972789
roadster fast and furious,3.914965986
bownbee,3.769230769
mango,4
anouk,4.1875
only,4.384615385
house of pataudi,4.271062271
shaily,4.157509158
roadster,4.043956044
kassually,4.021978022
sassafras,4
h&m,4
silk land,4.230769231
berrylush,4.285714286
albion,4.228571429
campus sutra,4.171428572
vishudh,4.114285714
styli,4.057142857
karmic vision,4
tokyo talkies,4.515625
roadster,4.666666667
global desi,4.598039216
vero moda,4.529411765
shaye,4.246268657
all about you,4.366666667
levis,3.9
yash gallery,3.736842105
rangmanch by pantaloons,4.909090909
h&m,4.618006993
biba,4.326923077
wisstler,4.372435898
albion,4.417948718
ethnic yard,4.463461539
fashionuma,4.508974359
freakins,4.55448718
roadster,4.6
shae by sassafras,4.14893617
house of pataudi,4.41
mango,4.220625
sangria,4.03125
looknbook art,3.705882353
shaftesbury london,3.911764706
tokyo talkies,4.117647059
dupatta bazaar,4
athena,4.226190476
stylee lifestyle,4.452380953
mast & harbour,4.678571429
soch,4.472619048
libas,4.266666667
albion,4.221304348
na-kd,4.175942029
stylestone,4.13057971
her by invictus,4.085217391
saadgi,3.444444444
sassafras,3.942386831
hypernation,4.888888889
anubhutee,4.070058997
bitiya by bhama,4.1
street 9,3.906542056
broadstar,4.140468227
sassafras,3.915254237
the dry state,3.666666667
taavi,4.428571429
h&m,4.321428572
safaa,4.214285715
burger bae,4.107142857
sangria,4
mango,4.006445672
albion,4.012891345
mitera,4.019337017
clora creation,4.287234043
berrylush,4.355871886
shubhkala,4.857142857
tokyo talkies,3.61038961
rajnandini,4.428571429
serona fabrics,4.125
divena,4.535211268
van heusen woman,3
off label,3.611111111
mango,3.913043478
inweave,4.555555556
jockey,4.368686869
coastland,4.181818182
albion,4.198742041
kalt,4.2156659
american eagle outfitters,4.23258976
high star,4.249513619
global desi,4.26
varanga,4.318882466
rigo,4
roadster,4.777777778
van heusen woman,4.375
mameraa,4.25
all about you,3.857142857
safaa,3.973544974
shaftesbury london,4.08994709
inweave,4.206349207
athena,4.322751323
myshka,4.43915344
h&m,4.555555556
albion,4.474358975
clora creation,4.393162394
bostreet,4.311965812
mast & harbour,4.230769231
saffron threads,4.198979592
sassafras,3.8
roadster,4.483443709
vishudh,3.558303887
indo era,3.883833495
superbottoms,3.576923077
slenor,4.321428571
mango,5
kalini,4.356435644
safaa,4.053217822
shaftesbury london,3.75
dupatta bazaar,3.812993681
bostreet,3.875987362
albion,3.938981043
ethnic yard,4.001974723
kappa,4.064968404
dressberry,4.127962085
hypernation,4.135135135
stylee lifestyle,4.442567567
mango,4.75
tokyo talkies,3.409090909
people,4.833333333
house of pataudi,4.476190476
anubhutee,4
sassafras,4.372262774
berrylush,4.295036497
albion,4.217810219
alaya by stage3,4.140583942
remanika,4.063357664
many frocks &,3.986131387
urbanic,3.90890511
rain & rainbow,3.831678832
faballey,3.754452555
oxolloxo,3.677226277
anouk,3.6
clora creation,4.6
shae by sassafras,3.769230769
saka designs,4.5
street 9,3.6
readiprint fashions,5
h&m,4.375
soch,4.326388889
van heusen woman,4.277777778
etiquette,4.164215687
yeros,4.050653595
albion,3.937091504
varanga,3.823529412
h&m,3.939075631
heemara,4.054621849
nifty,4.170168068
scorpius,4.285714286
tokyo talkies,3.908817635
vishudh,3.916839917
tokyo talkies,4.306578947
stylee lifestyle,4.51178004
taavi,4.716981132
roadster,4.4418239
mango,4.166666667
allen solly woman,3.958333334
inddus,3.75
h&m,3.541666667
patrorna,3.583333333
mango,3.625
showoff,3.714017341
ethnic yard,3.803034682
swtantra,3.892052023
anokherang,3.981069364
myshka,4.070086705
inddus,4.216216216
harpa,4.190184049
campus sutra,4.390243902
street 9,4.223880597
street 9,4.096153846
street 9,3.833333333
libas,4.4375
sera,3.083333333
safaa,3.305555555
allen solly woman,3.527777778
saffron threads,3.75
okane,4.25
m&h easy,4.75
white fire,2.6
patrorna,3.114413608
unaone,3.628827216
veni vidi vici,4.143240824
tokyo talkies,4.318181818
roadster,4.5
shae by sassafras,4.212765957
sassafras,4.096153846
only,4.6
athena,4.516129032
all about you,3.5
lela,3.758064516
sassafras,4.016129032
roadster,4
biba,3.84
nayo,3.68
bitiya by bhama,3.833333333
indo era,4.216666667
m&h easy,4.6
patrorna,4.2256238
ahika,3.851247601
span,4.65
kalini,2.854368932
qomn,4.447761194
readiprint fashions,4.723880597
vero moda,5
sangria,4.911564626
shaftesbury london,4.823129252
panit,4.734693878
zola,4.646258503
inddus,4.557823129
silk land,4.469387755
patrorna,4.380952381
studio rasa,4.292517007
urbanic,4.204081633
styli,4.115646258
fablestreet,4.027210884
bhama couture,3.93877551
mast & harbour,4.25
hrx by hrithik roshan,3.772727273
biba,4.295081967
98 degree north,4.424242424
rute,3.333333333
house of pataudi,3.666666667
magnetic designs,3.833333333
all about you,4.666666667
zalora work,2
clora creation,2.455555556
athena,2.911111111
stylee lifestyle,3.366666667
patrorna,3.822222222
popwings,4.277777778
vishal prints,4.555555556
h&m,4.833333333
dupatta bazaar,4.181818182
rare,4.139877031
athena,3.5
high star,4.061946903
ahalyaa,4.028985507
roadster,4.244798583
divastri,4.293333333
mango,4.02964539
anouk,3.765957447
tokyo talkies,4.248322148
street 9,4.266666667
h&m,4.454545455
lela,4.419562599
biba,4.384579743
patrorna,4.349596887
mango,4.31461403
kalini,4.279631174
jaipur kurti,4.244648318
bhama couture,3.6625
saree mall,4.274336283
martini,3.125
dressberry,4.352941176
blanc9,4.428571429
shae by sassafras,4.612903226
inddus,4.366666667
max,4.5
levis,4.555555556
readiprint fashions,4.495726496
h&m,4.435897436
femea,4.376068376
patrorna,4.316239317
saadgi,4.256410257
forever 21,4.196581197
max,4.136752137
indya,4.076923077
mabish by sonal jain,3.419354839
kalt,4.333333333
roadster,4.538461538
shaftesbury london,3.666666667
anayna,4.527272727
indo era,4.4015625
all about you,3.896551724
kalini,3.681564246
roadster,3.785609709
janasya,3.889655172
only,4.571428571
studio rasa,4.384615385
patrorna,3.256410257
ethnic yard,2.128205128
urbanic,1
meena bazaar,2.695924765
jockey,4.39184953
jaipur kurti,4.241084165
people,4.181818182
saadgi,4.142857143
dressberry,4.421052632
sangria,4.222222222
shae by sassafras,3.634146341
ursense,4.333333333
rangriti,4.324561404
vastranand,4.315789474
forever 21,4.4
tokyo talkies,3.765853659
biba,3.979349594
patrorna,4.192845529
karigari,4.406341463
fashor,4.619837398
popwings,4.833333333
melange by lifestyle,4.252688172
myshka,3.97826087
dressberry,4.625
dressberry,4.523809524
berrylush,4.268656716
safaa,4.327252625
qomn,4.385848535
mango,4.444444444
all about you,4.638888889
mitera,4.833333333
patrorna,4.733414678
biba,4.633496023
zink london,4.533577368
max,4.433658713
forever new,4.333740058
urbanic,4.233821403
bitiya by bhama,4.133902748
tokyo talkies,4.033984093
sassafras,4.427807487
anouk,4.258426966
ada,4.398444252
here&now,4.538461538
cottinfab,3.301587302
dressberry,4
berrylush,4.076923077
safaa,4.069711539
libas,4.0625
fashion basket,3.461538462
patrorna,3.549739734
flying machine,3.637941007
aadya fashion,3.726142279
meena bazaar,3.814343551
berrylush,3.902544823
deetya arts,3.990746096
rare,4.078947368
divastri,4.666666667
all about you,3.28125
chhabra 555,3.8625
zigo,4.483870968
biba,4.120967742
tokyo talkies,3.758064516
mango,4.9
ada,4.516371682
friskers,4.132743363
street 9,4.029611981
color cocktail,3.926480599
patrorna,3.823349217
ayaany,3.720217836
saadgi,3.617086454
sf jeans by pantaloons,3.513955072
kalini,3.41082369
scorpius,3.307692308
athena,4
dupatta bazaar,3.739130435
varanga,3.153846154
hangup,4.25
inweave,3.692307692
mango,4.4
anouk,4.125
antheaa,4.53125
bebe,3.615384615
mango,3.638461538
patrorna,3.661538461
mango,3.684615384
jatriqq,3.707692308
styli,3.730769231
aarika,3.753846154
zainab chottani,3.776923077
bhama couture,3.8
roadster,4.340425532
w,4.201462766
indo era,4.0625
urbanic,4.533333333
berrylush,3.96
latin quarters,3.798730159
shaftesbury london,3.637460317
fablestreet,3.476190476
pashtush,3.533530208
patrorna,3.59086994
mango,3.648209671
sangria,3.705549403
only,3.762889135
ethnic yard,3.820228867
indya,3.877568598
meena bazaar,3.93490833
street 9,3.992248062
weavers villa,4.076923077
high star,4.476340694
berrylush,4.186956522
shubhkala,4.4
u&f,4.13592233
divastri,4.195254743
varanga,4.254587156
popnetic,4
mitera,4.413793103
h&m,4.404094827
w,4.394396552
zalora work,4.384698276
sangria,4.375
patrorna,4.243982919
aadya fashion,4.112965839
h&m,3.981948758
sassafras,3.850931677
lilpicks,3.675675676
tokyo talkies,4.2375
house of pataudi,4.238095238
dupatta bazaar,4.555555556
dressberry,3.772727273
sassafras,4.75
indya,3.523809524
roadster,3.834126984
a.t.u.n.,4.144444444
monte carlo,5
vero moda,4.384615385
shae by sassafras,4.189189189
patrorna,4.151351351
inddus,4.113513513
athena,4.075675676
250 designs,4.037837838
mango,4
roadster,4.152826855
aarika,4.140151515
clora creation,4.379310345
roadster,4.303797468
kalini,3.745454545
furryflair,4.368421053
safaa,3.884210526
urbanic,3.4
rajnandini,3.85620915
here&now,4.625
indya,4.857142857
patrorna,4.542857143
jc collection,4.228571429
pluss,3.914285714
popwings,3.6
faballey curve,3.942857143
biba,4.285714286
inddus,4.385321101
foreign culture by fort collins,4.166666667
sassafras,4.085106383
sassafras,3.96875
style quotient,4.160845588
studio rasa,4.352941176
h&m,3.659536542
soch,2.966131907
mango,2.272727273
inddus,2.972778634
patrorna,3.672829995
h&m,4.372881356
saadgi,4.313399424
roadster,4.253917493
karaj jaipur,4.194435561
biba,4.13495363
bhama couture,4.075471698
anouk,4.083235639
mango,4.047619048
zink london,4.123015873
urbanic,4.198412699
urbanic,4.273809524
myshka,4.349206349
pashmoda,4.424603175
looknbook art,4.5
anouk,4
shaftesbury london,3.99375
patrorna,3.9875
only,3.98125
urbanic,3.975
meena bazaar,3.96875
max,3.9625
granthva fab,3.95625
the pink moon,3.95
sassafras,4.310638298
tokyo talkies,3.878661088
high star,4.388059701
kassually,4.00172117
marks & spencer,4.272727273
fabindia,4.375
soch,4.460227273
miss chase,4.545454545
antaran,4.407407407
jaipur kurti,4.556962025
rute,4.403481013
sangria,4.25
patrorna,4.216666667
inddus,4.183333333
ethnic yard,4.15
bostreet,4.116666666
hypernation,4.083333333
pluss,4.266129032
roadster,3.733333333
roadster,5
stylestone,4.125
forever new,4.151388889
mitera,4.177777778
jc collection,4.340740741
puma,4.503703704
biba,4.666666667
saadgi,4.605248179
anouk,4.543829691
oxolloxo,4.482411202
van heusen woman,4.420992714
meena bazaar,4.359574226
lil pitaara,4.298155738
paris hamilton,4.236737249
yuris,4.175318761
roadster,4.293859649
berrylush,4.4
campus sutra,4.285714286
athena,4
chemistry,3.615384615
only,4.666666667
shae by sassafras,4.15625
soch,4.435267857
studio shringaar,4.714285714
biba,4.559523809
looknbook art,4.404761905
forever 21,4.25
h&m,4.461538462
nalli next,4.297858392
buy new trend,4.134178322
bostreet,3.970498252
miss chase,3.806818182
rute,3.666666667
her by invictus,3.763975155
dolce crudo,4.29707113
myshka,3.836477987
panchhi,4.051572327
roadster,4.266666667
mango,4.454545455
street 9,2.5
tokyo talkies,3.722222222
roadster,3.9
kalini,4.228205128
jatriqq,4.857142857
sangria,3.214285714
soch,3.434523809
kazo,3.654761905
h&m,3.875
campus sutra,4.095238095
anouk,3.955882353
rute,4.133333333
superminis,4.305555556
roadster,4.666666667
libas,4.464387464
stylee lifestyle,4.280982906
chemistry,4.097578348
levis,3.914173789
nautica,3.730769231
saffron threads,5
